2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2024-04-04 16:24:14 0.636630, 0.030219, 0.747031, -0.051083, -1.309964, -1.582008
2024-04-04 16:24:14 0.636630, 0.030219, 0.747031, -0.051083, -1.309964, -1.582008
2024-04-04 16:24:14 0.636630, 0.030219, 0.747031, -0.051083, -1.309964, -1.582008
